timestamp,model,symbol,date,action,quantity,price,value,portfolio_value,current_position,cash_remaining,status
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-07,SELL,2,122.32474517822266,244.6494903564453,99913.6305770874,-1,100035.95532226562,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-08,BUY,2,127.46759033203125,254.9351806640625,99908.4877319336,1,99781.02014160156,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-09,HOLD,0,125.66139221191406,0.0,99906.68153381348,1,99781.02014160156,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-13,SELL,2,124.3623046875,248.724609375,99905.38244628906,-1,100029.74475097656,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-14,HOLD,0,129.93223571777344,0.0,99899.81251525879,-1,100029.74475097656,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-15,HOLD,0,131.38255310058594,0.0,99898.36219787598,-1,100029.74475097656,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-16,HOLD,0,133.17098999023438,0.0,99896.57376098633,-1,100029.74475097656,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-17,BUY,2,135.2619171142578,270.5238342285156,99894.4828338623,1,99759.22091674805,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-20,HOLD,0,134.9504852294922,0.0,99894.17140197754,1,99759.22091674805,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-21,SELL,2,133.1798553466797,266.3597106933594,99892.40077209473,-1,100025.5806274414,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-22,HOLD,0,136.125,0.0,99889.4556274414,-1,100025.5806274414,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-23,BUY,2,138.36720275878906,276.7344055175781,99887.21342468262,1,99748.84622192383,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-24,HOLD,0,137.78883361816406,0.0,99886.63505554199,1,99748.84622192383,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-27,HOLD,0,137.2816619873047,0.0,99886.12788391113,1,99748.84622192383,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-28,HOLD,0,134.7013702392578,0.0,99883.54759216309,1,99748.84622192383,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-29,HOLD,0,133.6781463623047,0.0,99882.52436828613,1,99748.84622192383,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-04-30,HOLD,0,133.5001983642578,0.0,99882.34642028809,1,99748.84622192383,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-01,HOLD,0,131.94309997558594,0.0,99880.78932189941,1,99748.84622192383,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-04,SELL,2,131.92529296875,263.8505859375,99880.77151489258,-1,100012.69680786133,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-05,BUY,2,133.01968383789062,266.03936767578125,99879.67712402344,1,99746.65744018555,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-06,HOLD,0,131.7562713623047,0.0,99878.41371154785,1,99746.65744018555,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-07,SELL,2,131.3202362060547,262.6404724121094,99877.9776763916,-1,100009.29791259766,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-08,HOLD,0,132.3079376220703,0.0,99876.98997497559,-1,100009.29791259766,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-11,BUY,2,132.6726837158203,265.3453674316406,99876.62522888184,1,99743.95254516602,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-12,HOLD,0,130.91986083984375,0.0,99874.87240600586,1,99743.95254516602,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-13,SELL,2,130.91098022460938,261.82196044921875,99874.86352539062,-1,100005.77450561523,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-14,HOLD,0,131.36477661132812,0.0,99874.4097290039,-1,100005.77450561523,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-15,HOLD,0,133.8561248779297,0.0,99871.9183807373,-1,100005.77450561523,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-18,BUY,2,133.92727661132812,267.85455322265625,99871.8472290039,1,99737.91995239258,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-19,HOLD,0,132.59263610839844,0.0,99870.51258850098,1,99737.91995239258,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-20,HOLD,0,131.40036010742188,0.0,99869.3203125,1,99737.91995239258,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-21,HOLD,0,130.5373077392578,0.0,99868.45726013184,1,99737.91995239258,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-22,SELL,2,129.34567260742188,258.69134521484375,99867.265625,-1,99996.61129760742,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-26,HOLD,0,129.51589965820312,0.0,99867.09539794922,-1,99996.61129760742,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-27,HOLD,0,129.81155395507812,0.0,99866.79974365234,-1,99996.61129760742,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-28,HOLD,0,131.6751251220703,0.0,99864.93617248535,-1,99996.61129760742,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-05-29,BUY,2,133.26986694335938,266.53973388671875,99863.34143066406,1,99730.0715637207,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-01,SELL,2,131.87222290039062,263.74444580078125,99861.9437866211,-1,99993.81600952148,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-02,HOLD,0,132.8218994140625,0.0,99860.99411010742,-1,99993.81600952148,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-03,BUY,2,133.1802520751953,266.3605041503906,99860.63575744629,1,99727.4555053711,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-04,SELL,2,131.46006774902344,262.9201354980469,99858.91557312012,-1,99990.37564086914,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-05,BUY,2,131.9707489013672,263.9414978027344,99858.40489196777,1,99726.4341430664,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-08,HOLD,0,131.4959259033203,0.0,99857.93006896973,1,99726.4341430664,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-09,SELL,2,130.7702178955078,261.5404357910156,99857.20436096191,-1,99987.97457885742,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-10,BUY,2,132.41871643066406,264.8374328613281,99855.55586242676,1,99723.1371459961,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-11,SELL,2,126.20989227294922,252.41978454589844,99849.34703826904,-1,99975.55693054199,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-15,BUY,1,126.55038452148438,126.55038452148438,99849.00654602051,0,99849.00654602051,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-16,SELL,1,129.42630004882812,129.42630004882812,99849.00654602051,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-17,HOLD,0,129.03213500976562,0.0,99849.40071105957,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-18,HOLD,0,128.485595703125,0.0,99849.94725036621,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-19,HOLD,0,128.8618927001953,0.0,99849.57095336914,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-22,HOLD,0,128.46766662597656,0.0,99849.96517944336,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-23,HOLD,0,127.99282836914062,0.0,99850.4400177002,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-24,HOLD,0,125.26921081542969,0.0,99853.1636352539,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-25,HOLD,0,125.13479614257812,0.0,99853.29804992676,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-26,HOLD,0,123.46836853027344,0.0,99854.96447753906,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-29,HOLD,0,124.57035827636719,0.0,99853.86248779297,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-06-30,HOLD,0,125.99491119384766,0.0,99852.43793487549,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-01,HOLD,0,125.77092742919922,0.0,99852.66191864014,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-02,HOLD,0,126.29952239990234,0.0,99852.13332366943,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-06,HOLD,0,128.10032653808594,0.0,99850.33251953125,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-07,HOLD,0,127.98387145996094,0.0,99850.44897460938,-1,99978.43284606934,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-08,BUY,1,128.36013793945312,128.36013793945312,99850.07270812988,0,99850.07270812988,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-09,SELL,1,127.66132354736328,127.66132354736328,99850.07270812988,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-10,HOLD,0,127.55378723144531,0.0,99850.1802444458,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-13,HOLD,0,130.09828186035156,0.0,99847.6357498169,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-14,HOLD,0,132.52621459960938,0.0,99845.20781707764,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-15,HOLD,0,132.8308563232422,0.0,99844.903175354,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-16,HOLD,0,133.71783447265625,0.0,99844.01619720459,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-17,HOLD,0,133.8074188232422,0.0,99843.926612854,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-20,HOLD,0,134.0314178466797,0.0,99843.70261383057,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-21,HOLD,0,134.15682983398438,0.0,99843.57720184326,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-22,HOLD,0,134.3987274169922,0.0,99843.33530426025,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-23,HOLD,0,134.04037475585938,0.0,99843.69365692139,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-24,HOLD,0,132.70542907714844,0.0,99845.0286026001,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-27,HOLD,0,131.86326599121094,0.0,99845.87076568604,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-28,HOLD,0,131.54969787597656,0.0,99846.18433380127,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-29,HOLD,0,131.2898406982422,0.0,99846.444190979,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-30,HOLD,0,131.55860900878906,0.0,99846.17542266846,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-07-31,HOLD,0,130.59100341796875,0.0,99847.14302825928,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-03,HOLD,0,132.01556396484375,0.0,99845.7184677124,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-04,HOLD,0,131.89910888671875,0.0,99845.83492279053,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-05,HOLD,0,132.95626831054688,0.0,99844.7777633667,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-06,HOLD,0,132.19473266601562,0.0,99845.53929901123,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-07,HOLD,0,133.135498046875,0.0,99844.59853363037,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-10,HOLD,0,132.624755859375,0.0,99845.10927581787,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-11,HOLD,0,131.6751251220703,0.0,99846.05890655518,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-12,HOLD,0,134.08517456054688,0.0,99843.6488571167,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-13,HOLD,0,132.59791564941406,0.0,99845.13611602783,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-14,HOLD,0,132.81295776367188,0.0,99844.92107391357,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-17,HOLD,0,133.4849090576172,0.0,99844.24912261963,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-18,HOLD,0,134.4704132080078,0.0,99843.26361846924,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-19,HOLD,0,134.73922729492188,0.0,99842.99480438232,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-20,HOLD,0,135.66195678710938,0.0,99842.07207489014,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-21,HOLD,0,136.86256408691406,0.0,99840.87146759033,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-24,HOLD,0,137.22329711914062,0.0,99840.5107345581,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-25,HOLD,0,137.14215087890625,0.0,99840.59188079834,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-26,HOLD,0,137.35861206054688,0.0,99840.3754196167,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-27,HOLD,0,137.9718780517578,0.0,99839.76215362549,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-28,HOLD,0,138.56715393066406,0.0,99839.16687774658,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-08-31,HOLD,0,138.35972595214844,0.0,99839.3743057251,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-09-01,HOLD,0,136.6551055908203,0.0,99841.07892608643,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-09-02,HOLD,0,138.73849487304688,0.0,99838.9955368042,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-09-03,HOLD,0,134.87835693359375,0.0,99842.85567474365,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-09-04,HOLD,0,134.01255798339844,0.0,99843.72147369385,-1,99977.73403167725,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-09-08,BUY,1,132.8130340576172,132.8130340576172,99844.92099761963,0,99844.92099761963,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-09-09,SELL,1,135.01365661621094,135.01365661621094,99844.92099761963,-1,99979.93465423584,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-09-10,HOLD,0,132.4973907470703,0.0,99847.43726348877,-1,99979.93465423584,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-09-11,HOLD,0,133.28204345703125,0.0,99846.65261077881,-1,99979.93465423584,test
250808_235624,Qwen_Qwen2.5-7B-Instruct,JNJ,2020-09-14,HOLD,0,133.79611206054688,0.0,99846.1385421753,-1,99979.93465423584,test
